timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:28.725, GeForce RTX 2080 Ti, P2, 49, 13 %, 1 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:28.726, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:28.941, GeForce RTX 2080 Ti, P2, 49, 13 %, 1 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:28.942, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:29.169, GeForce RTX 2080 Ti, P2, 49, 1 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:29.170, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:29.380, GeForce RTX 2080 Ti, P2, 49, 1 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:29.381, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11019 MiB, 6455 MiB, 4564 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:29.617, GeForce RTX 2080 Ti, P2, 49, 1 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:29.618, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 9585 MiB, 1434 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:29.847, GeForce RTX 2080 Ti, P2, 49, 1 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:29.849, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8853 MiB, 2166 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:30.069, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:30.070, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:30.279, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:30.281, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:30.494, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:30.495, GeForce RTX 2080 Ti, P2, 51, 22 %, 3 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:30.708, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:30.708, GeForce RTX 2080 Ti, P2, 51, 22 %, 3 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:30.927, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:30.928, GeForce RTX 2080 Ti, P2, 51, 22 %, 3 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:31.182, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:31.184, GeForce RTX 2080 Ti, P2, 51, 22 %, 3 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:31.420, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:31.421, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:31.628, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 9306 MiB, 1710 MiB
2023/12/10 20:10:31.629, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:31.844, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8414 MiB, 2602 MiB
2023/12/10 20:10:31.846, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:32.063, GeForce RTX 2080 Ti, P2, 50, 11 %, 0 %, 11016 MiB, 8414 MiB, 2602 MiB
2023/12/10 20:10:32.064, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:32.280, GeForce RTX 2080 Ti, P2, 50, 11 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:32.281, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:32.506, GeForce RTX 2080 Ti, P2, 50, 11 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:32.507, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:32.715, GeForce RTX 2080 Ti, P2, 49, 11 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:32.716, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:32.942, GeForce RTX 2080 Ti, P2, 49, 11 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:32.943, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:33.168, GeForce RTX 2080 Ti, P2, 49, 8 %, 3 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:33.168, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:33.378, GeForce RTX 2080 Ti, P2, 49, 8 %, 3 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:33.379, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8827 MiB, 2192 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:33.613, GeForce RTX 2080 Ti, P2, 49, 8 %, 3 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:33.615, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11019 MiB, 8989 MiB, 2030 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:33.830, GeForce RTX 2080 Ti, P2, 49, 8 %, 3 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:33.831, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:34.039, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:34.040, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:34.262, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:34.263, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:34.511, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:34.512, GeForce RTX 2080 Ti, P2, 51, 17 %, 3 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:34.715, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:34.716, GeForce RTX 2080 Ti, P2, 51, 17 %, 3 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:34.958, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:34.959, GeForce RTX 2080 Ti, P2, 51, 17 %, 3 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:35.189, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:35.190, GeForce RTX 2080 Ti, P2, 51, 17 %, 3 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:35.400, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:35.402, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:35.618, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:10:35.619, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:35.829, GeForce RTX 2080 Ti, P2, 49, 0 %, 0 %, 11016 MiB, 8510 MiB, 2506 MiB
2023/12/10 20:10:35.830, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:36.034, GeForce RTX 2080 Ti, P2, 49, 11 %, 0 %, 11016 MiB, 8414 MiB, 2602 MiB
2023/12/10 20:10:36.035, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:36.257, GeForce RTX 2080 Ti, P2, 50, 11 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 20:10:36.258, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:36.477, GeForce RTX 2080 Ti, P2, 50, 11 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 20:10:36.478, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:36.663, GeForce RTX 2080 Ti, P2, 49, 11 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 20:10:36.665, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:36.880, GeForce RTX 2080 Ti, P2, 50, 11 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 20:10:36.881, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:37.136, GeForce RTX 2080 Ti, P2, 50, 4 %, 1 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 20:10:37.137, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8909 MiB, 2110 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:37.343, GeForce RTX 2080 Ti, P2, 50, 4 %, 1 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 20:10:37.345, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:37.570, GeForce RTX 2080 Ti, P2, 50, 4 %, 1 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 20:10:37.571, GeForce RTX 2080 Ti, P2, 51, 11 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:38.161, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 20:10:38.162, GeForce RTX 2080 Ti, P2, 51, 11 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:38.365, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 20:10:38.366, GeForce RTX 2080 Ti, P2, 51, 11 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:38.572, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 20:10:38.573, GeForce RTX 2080 Ti, P2, 51, 6 %, 2 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:38.788, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 20:10:38.790, GeForce RTX 2080 Ti, P2, 51, 6 %, 2 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:38.991, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 20:10:38.992, GeForce RTX 2080 Ti, P2, 51, 6 %, 2 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:39.187, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8846 MiB, 2170 MiB
2023/12/10 20:10:39.188, GeForce RTX 2080 Ti, P2, 51, 6 %, 2 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:39.398, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8414 MiB, 2602 MiB
2023/12/10 20:10:39.399, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:39.609, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:39.610, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:39.836, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:39.837, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:40.044, GeForce RTX 2080 Ti, P2, 50, 16 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:40.045, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:40.273, GeForce RTX 2080 Ti, P2, 50, 16 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:40.274, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:40.491, GeForce RTX 2080 Ti, P2, 50, 16 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:40.492, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:40.705, GeForce RTX 2080 Ti, P2, 50, 16 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:40.707, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:40.916, GeForce RTX 2080 Ti, P2, 50, 16 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:40.917, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:41.130, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:41.132, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 9249 MiB, 1770 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:41.341, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:41.343, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:41.603, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:41.604, GeForce RTX 2080 Ti, P2, 51, 11 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:41.806, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:41.807, GeForce RTX 2080 Ti, P2, 51, 11 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:42.003, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:42.004, GeForce RTX 2080 Ti, P2, 51, 11 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:42.245, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:42.246, GeForce RTX 2080 Ti, P2, 51, 11 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:42.452, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:42.453, GeForce RTX 2080 Ti, P2, 51, 4 %, 2 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:42.653, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:42.654, GeForce RTX 2080 Ti, P2, 51, 4 %, 2 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:42.863, GeForce RTX 2080 Ti, P2, 50, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:10:42.864, GeForce RTX 2080 Ti, P2, 51, 4 %, 2 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:43.079, GeForce RTX 2080 Ti, P2, 50, 6 %, 0 %, 11016 MiB, 8886 MiB, 2130 MiB
2023/12/10 20:10:43.080, GeForce RTX 2080 Ti, P2, 51, 4 %, 2 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:43.298, GeForce RTX 2080 Ti, P2, 50, 6 %, 0 %, 11016 MiB, 8414 MiB, 2602 MiB
2023/12/10 20:10:43.300, GeForce RTX 2080 Ti, P2, 51, 4 %, 2 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:10:43.504, GeForce RTX 2080 Ti, P2, 50, 6 %, 0 %, 11016 MiB, 8414 MiB, 2602 MiB
2023/12/10 20:10:43.505, GeForce RTX 2080 Ti, P2, 51, 0 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
