cpu_usage,cpu_core_count,cpu_thread_count,disk_utilization,memory_usage_bytes,memory_utilization,percent_disk_reads,percent_disk_writes,percent_disk_read_bytes,percent_disk_write_bytes,average_cpu_utilization_by_threads
8.7,8,16,8.2,11220381696,17.5,0.0,100.0,0.0,100.0,9.05625
13.1,8,16,8.2,11233120256,17.6,0.0,100.0,0.0,100.0,9.187499999999998
12.8,8,16,8.2,11223183360,17.5,0.0,100.0,0.0,100.0,6.200000000000001
8.2,8,16,8.2,11228676096,17.6,0.0,100.0,0.0,100.0,9.46875
12.4,8,16,8.2,11228114944,17.6,0.0,100.0,0.0,100.0,7.6375
9.8,8,16,8.2,11226288128,17.6,0.0,100.0,0.0,100.0,8.50625
6.9,8,16,8.2,11227623424,17.6,0.0,100.0,0.0,100.0,11.09375
14.8,8,16,8.2,11233538048,17.6,0.0,100.0,0.0,100.0,14.63125
10.7,8,16,8.2,11245432832,17.6,0.0,100.0,0.0,100.0,7.300000000000001
6.8,8,16,8.2,11233988608,17.6,0.0,100.0,0.0,100.0,9.725
10.5,8,16,8.2,11232141312,17.6,0.0,100.0,0.0,100.0,8.193750000000001
10.1,8,16,8.2,11232432128,17.6,0.0,100.0,0.0,100.0,5.125
8.8,8,16,8.2,11237265408,17.6,0.0,100.0,0.0,100.0,11.56875
15.8,8,16,8.2,11245080576,17.6,4.385964912280701,95.6140350877193,2.5773195876288657,97.42268041237114,7.8999999999999995
6.6,8,16,8.2,11238969344,17.6,0.0,100.0,0.0,100.0,7.7
6.4,8,16,8.2,11239993344,17.6,0.0,100.0,0.0,100.0,8.975
7.9,8,16,8.2,11232743424,17.6,0.0,100.0,0.0,100.0,10.31875
6.8,8,16,8.2,11236274176,17.6,0.0,100.0,0.0,100.0,16.675000000000004
11.2,8,16,8.2,11235287040,17.6,0.0,100.0,0.0,100.0,8.89375
15.7,8,16,8.2,11243929600,17.6,0.0,100.0,0.0,100.0,8.087499999999999
6.4,8,16,8.2,11238948864,17.6,0.0,100.0,0.0,100.0,10.143749999999999
10.0,8,16,8.2,11240431616,17.6,0.0,100.0,0.0,100.0,8.299999999999999
9.7,8,16,8.2,11246305280,17.6,0.0,100.0,0.0,100.0,10.4125
5.1,8,16,8.2,11244613632,17.6,0.0,100.0,0.0,100.0,9.35625
5.9,8,16,8.2,11239206912,17.6,0.0,100.0,0.0,100.0,15.31875
13.2,8,16,8.2,11244314624,17.6,0.0,100.0,0.0,100.0,12.74375
8.3,8,16,8.2,11240607744,17.6,0.0,100.0,0.0,100.0,6.55625
2.8,8,16,8.2,11243245568,17.6,0.0,100.0,0.0,100.0,8.19375
8.7,8,16,8.2,11241562112,17.6,2.9268292682926833,97.07317073170731,13.286713286713287,86.7132867132867,6.725
11.2,8,16,8.2,11239968768,17.6,0.0,100.0,0.0,100.0,12.18125
5.1,8,16,8.2,11245072384,17.6,0.0,100.0,0.0,100.0,6.687499999999999
10.3,8,16,8.2,11250339840,17.6,0.0,100.0,0.0,100.0,6.05625
5.6,8,16,8.2,11244011520,17.6,0.0,100.0,0.0,100.0,7.862499999999998
9.2,8,16,8.2,11246641152,17.6,0.0,100.0,0.0,100.0,11.575
4.5,8,16,8.2,11238907904,17.6,0.0,100.0,0.0,100.0,14.481250000000001
7.3,8,16,8.2,11242586112,17.6,0.0,100.0,0.0,100.0,11.956249999999999
8.0,8,16,8.2,11242250240,17.6,0.0,100.0,0.0,100.0,11.69375
16.2,8,16,8.2,11250315264,17.6,0.0,100.0,0.0,100.0,11.5
10.0,8,16,8.2,11250782208,17.6,0.0,100.0,0.0,100.0,4.5
7.8,8,16,8.2,11245576192,17.6,0.0,100.0,0.0,100.0,6.906249999999998
12.4,8,16,8.2,11247017984,17.6,0.0,100.0,0.0,100.0,4.5875
3.4,8,16,8.2,11246936064,17.6,0.0,100.0,0.0,100.0,6.3375
5.1,8,16,8.2,11251130368,17.6,0.0,100.0,0.0,100.0,8.6
12.6,8,16,8.2,11254677504,17.6,0.0,100.0,0.0,100.0,7.31875
6.6,8,16,8.2,11245105152,17.6,0.0,100.0,0.0,100.0,12.125
5.8,8,16,8.2,11249102848,17.6,0.0,100.0,0.0,100.0,15.75
10.1,8,16,8.2,11251535872,17.6,0.0,100.0,0.0,100.0,9.6
4.8,8,16,8.2,11247734784,17.6,0.0,100.0,0.0,100.0,6.499999999999999
