timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:16.988, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8370 MiB, 2646 MiB
2023/12/10 21:34:16.990, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:17.204, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8370 MiB, 2646 MiB
2023/12/10 21:34:17.205, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:17.504, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8370 MiB, 2646 MiB
2023/12/10 21:34:17.505, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:17.717, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8370 MiB, 2646 MiB
2023/12/10 21:34:17.719, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:17.929, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8370 MiB, 2646 MiB
2023/12/10 21:34:17.930, GeForce RTX 2080 Ti, P2, 53, 14 %, 1 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:18.149, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8370 MiB, 2646 MiB
2023/12/10 21:34:18.149, GeForce RTX 2080 Ti, P2, 53, 14 %, 1 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:18.372, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8370 MiB, 2646 MiB
2023/12/10 21:34:18.373, GeForce RTX 2080 Ti, P2, 53, 14 %, 1 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:18.578, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8370 MiB, 2646 MiB
2023/12/10 21:34:18.579, GeForce RTX 2080 Ti, P2, 53, 14 %, 1 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:18.797, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8370 MiB, 2646 MiB
2023/12/10 21:34:18.798, GeForce RTX 2080 Ti, P2, 53, 4 %, 2 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:19.004, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8370 MiB, 2646 MiB
2023/12/10 21:34:19.006, GeForce RTX 2080 Ti, P2, 53, 4 %, 2 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:19.235, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8370 MiB, 2646 MiB
2023/12/10 21:34:19.236, GeForce RTX 2080 Ti, P2, 53, 4 %, 2 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:19.461, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8966 MiB, 2050 MiB
2023/12/10 21:34:19.462, GeForce RTX 2080 Ti, P2, 53, 4 %, 2 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:19.681, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8394 MiB, 2622 MiB
2023/12/10 21:34:19.683, GeForce RTX 2080 Ti, P2, 53, 4 %, 2 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:19.909, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:19.911, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:20.112, GeForce RTX 2080 Ti, P2, 53, 16 %, 2 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:20.113, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:20.339, GeForce RTX 2080 Ti, P2, 53, 16 %, 2 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:20.340, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:20.557, GeForce RTX 2080 Ti, P2, 53, 16 %, 2 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:20.559, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:20.807, GeForce RTX 2080 Ti, P2, 53, 16 %, 2 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:20.808, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:21.024, GeForce RTX 2080 Ti, P2, 53, 1 %, 1 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:21.026, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:21.232, GeForce RTX 2080 Ti, P2, 53, 1 %, 1 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:21.233, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:21.497, GeForce RTX 2080 Ti, P2, 53, 1 %, 1 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:21.499, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 9009 MiB, 2010 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:21.720, GeForce RTX 2080 Ti, P2, 53, 1 %, 1 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:21.721, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:21.937, GeForce RTX 2080 Ti, P2, 53, 1 %, 1 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:21.938, GeForce RTX 2080 Ti, P2, 53, 11 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:22.155, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:22.156, GeForce RTX 2080 Ti, P2, 53, 11 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:22.379, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:22.380, GeForce RTX 2080 Ti, P2, 53, 11 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:22.600, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:22.602, GeForce RTX 2080 Ti, P2, 53, 11 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:22.803, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:22.804, GeForce RTX 2080 Ti, P2, 53, 4 %, 1 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:23.023, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8388 MiB, 2628 MiB
2023/12/10 21:34:23.024, GeForce RTX 2080 Ti, P2, 53, 4 %, 1 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:23.230, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 9386 MiB, 1630 MiB
2023/12/10 21:34:23.231, GeForce RTX 2080 Ti, P2, 53, 4 %, 1 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:23.445, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 9386 MiB, 1630 MiB
2023/12/10 21:34:23.446, GeForce RTX 2080 Ti, P2, 53, 4 %, 1 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:23.660, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 9284 MiB, 1732 MiB
2023/12/10 21:34:23.661, GeForce RTX 2080 Ti, P2, 53, 4 %, 1 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:23.885, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8068 MiB, 2948 MiB
2023/12/10 21:34:23.886, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:24.132, GeForce RTX 2080 Ti, P2, 54, 24 %, 1 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:24.133, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:24.398, GeForce RTX 2080 Ti, P2, 54, 24 %, 1 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:24.400, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:24.648, GeForce RTX 2080 Ti, P2, 54, 24 %, 1 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:24.650, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:24.876, GeForce RTX 2080 Ti, P2, 54, 24 %, 1 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:24.878, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:25.103, GeForce RTX 2080 Ti, P2, 54, 2 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:25.103, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:25.328, GeForce RTX 2080 Ti, P2, 54, 2 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:25.330, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:25.596, GeForce RTX 2080 Ti, P2, 54, 2 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:25.597, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8393 MiB, 2626 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:25.832, GeForce RTX 2080 Ti, P2, 54, 2 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:25.833, GeForce RTX 2080 Ti, P2, 53, 8 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:26.046, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:26.047, GeForce RTX 2080 Ti, P2, 53, 8 %, 0 %, 11019 MiB, 8407 MiB, 2612 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:26.288, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:26.289, GeForce RTX 2080 Ti, P2, 53, 8 %, 0 %, 11019 MiB, 8391 MiB, 2628 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:26.498, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:26.500, GeForce RTX 2080 Ti, P2, 53, 8 %, 0 %, 11019 MiB, 8391 MiB, 2628 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:26.705, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:26.706, GeForce RTX 2080 Ti, P2, 53, 8 %, 0 %, 11019 MiB, 8391 MiB, 2628 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:26.925, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:26.927, GeForce RTX 2080 Ti, P2, 53, 9 %, 2 %, 11019 MiB, 8391 MiB, 2628 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:27.139, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:27.140, GeForce RTX 2080 Ti, P2, 53, 9 %, 2 %, 11019 MiB, 8391 MiB, 2628 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:27.357, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:27.358, GeForce RTX 2080 Ti, P2, 53, 9 %, 2 %, 11019 MiB, 8391 MiB, 2628 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:27.910, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 8520 MiB, 2496 MiB
2023/12/10 21:34:27.912, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8391 MiB, 2628 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:28.213, GeForce RTX 2080 Ti, P2, 55, 23 %, 1 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:28.214, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8391 MiB, 2628 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:28.447, GeForce RTX 2080 Ti, P2, 55, 23 %, 1 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:28.448, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8391 MiB, 2628 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:28.675, GeForce RTX 2080 Ti, P2, 55, 23 %, 1 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:28.676, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8391 MiB, 2628 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:28.875, GeForce RTX 2080 Ti, P2, 55, 23 %, 1 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:28.876, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8391 MiB, 2628 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:29.075, GeForce RTX 2080 Ti, P2, 55, 6 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:29.076, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8391 MiB, 2628 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:29.299, GeForce RTX 2080 Ti, P2, 55, 6 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:29.300, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 9287 MiB, 1732 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:29.542, GeForce RTX 2080 Ti, P2, 55, 6 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:29.543, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:29.759, GeForce RTX 2080 Ti, P2, 55, 6 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:29.760, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8417 MiB, 2602 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:29.986, GeForce RTX 2080 Ti, P2, 54, 6 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:29.987, GeForce RTX 2080 Ti, P2, 53, 14 %, 2 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:30.190, GeForce RTX 2080 Ti, P2, 54, 0 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:30.191, GeForce RTX 2080 Ti, P2, 53, 14 %, 2 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:30.424, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:30.425, GeForce RTX 2080 Ti, P2, 53, 14 %, 2 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:30.632, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:30.634, GeForce RTX 2080 Ti, P2, 53, 14 %, 2 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:30.908, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:30.909, GeForce RTX 2080 Ti, P2, 53, 4 %, 2 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:31.115, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:31.116, GeForce RTX 2080 Ti, P2, 53, 4 %, 2 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:31.329, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 7346 MiB, 3670 MiB
2023/12/10 21:34:31.330, GeForce RTX 2080 Ti, P2, 53, 4 %, 2 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:31.580, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 6986 MiB, 4030 MiB
2023/12/10 21:34:31.582, GeForce RTX 2080 Ti, P2, 53, 4 %, 2 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:31.790, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 6314 MiB, 4702 MiB
2023/12/10 21:34:31.791, GeForce RTX 2080 Ti, P2, 53, 4 %, 2 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:32.017, GeForce RTX 2080 Ti, P2, 54, 12 %, 2 %, 11016 MiB, 6314 MiB, 4702 MiB
2023/12/10 21:34:32.017, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:32.249, GeForce RTX 2080 Ti, P2, 53, 12 %, 2 %, 11016 MiB, 6314 MiB, 4702 MiB
2023/12/10 21:34:32.250, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11019 MiB, 8415 MiB, 2604 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 21:34:32.458, GeForce RTX 2080 Ti, P2, 53, 12 %, 2 %, 11016 MiB, 6314 MiB, 4702 MiB
