timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/04 14:47:25.657, A100-SXM4-40GB, P0, 46, 50 %, 24 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:25.663, A100-SXM4-40GB, P0, 60, 86 %, 13 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:25.668, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:47:25.670, A100-SXM4-40GB, P0, 44, 68 %, 38 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:26.675, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:26.702, A100-SXM4-40GB, P0, 42, 99 %, 72 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:26.708, A100-SXM4-40GB, P0, 50, 91 %, 13 %, 40537 MiB, 36881 MiB, 3656 MiB
2023/12/04 14:47:26.710, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:26.712, A100-SXM4-40GB, P0, 45, 47 %, 25 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:26.714, A100-SXM4-40GB, P0, 58, 78 %, 14 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:26.715, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 31811 MiB, 8726 MiB
2023/12/04 14:47:26.722, A100-SXM4-40GB, P0, 44, 66 %, 35 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:27.725, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:27.729, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:27.733, A100-SXM4-40GB, P0, 47, 60 %, 4 %, 40537 MiB, 35469 MiB, 5068 MiB
2023/12/04 14:47:27.736, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:27.739, A100-SXM4-40GB, P0, 41, 19 %, 0 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:27.743, A100-SXM4-40GB, P0, 58, 65 %, 6 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:27.746, A100-SXM4-40GB, P0, 42, 0 %, 0 %, 40537 MiB, 30371 MiB, 10166 MiB
2023/12/04 14:47:27.749, A100-SXM4-40GB, P0, 44, 67 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:28.750, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:28.759, A100-SXM4-40GB, P0, 36, 20 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:28.762, A100-SXM4-40GB, P0, 48, 74 %, 18 %, 40537 MiB, 36887 MiB, 3650 MiB
2023/12/04 14:47:28.766, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:28.770, A100-SXM4-40GB, P0, 41, 5 %, 0 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:28.773, A100-SXM4-40GB, P0, 56, 67 %, 7 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:28.776, A100-SXM4-40GB, P0, 46, 65 %, 47 %, 40537 MiB, 19125 MiB, 21412 MiB
2023/12/04 14:47:28.778, A100-SXM4-40GB, P0, 44, 67 %, 35 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:29.781, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:29.784, A100-SXM4-40GB, P0, 42, 97 %, 54 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:29.787, A100-SXM4-40GB, P0, 50, 83 %, 11 %, 40537 MiB, 36887 MiB, 3650 MiB
2023/12/04 14:47:29.789, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:29.792, A100-SXM4-40GB, P0, 45, 56 %, 26 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:29.794, A100-SXM4-40GB, P0, 57, 83 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:29.797, A100-SXM4-40GB, P0, 49, 95 %, 60 %, 40537 MiB, 17697 MiB, 22840 MiB
2023/12/04 14:47:29.798, A100-SXM4-40GB, P0, 44, 68 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:30.799, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:30.801, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:30.804, A100-SXM4-40GB, P0, 46, 65 %, 6 %, 40537 MiB, 35431 MiB, 5106 MiB
2023/12/04 14:47:30.807, A100-SXM4-40GB, P0, 37, 47 %, 14 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:30.810, A100-SXM4-40GB, P0, 45, 59 %, 28 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:30.813, A100-SXM4-40GB, P0, 59, 84 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:30.815, A100-SXM4-40GB, P0, 50, 93 %, 62 %, 40537 MiB, 8157 MiB, 32380 MiB
2023/12/04 14:47:30.817, A100-SXM4-40GB, P0, 44, 68 %, 38 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:31.819, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:31.826, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:31.832, A100-SXM4-40GB, P0, 50, 72 %, 12 %, 40537 MiB, 34047 MiB, 6490 MiB
2023/12/04 14:47:31.836, A100-SXM4-40GB, P0, 38, 94 %, 23 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:31.840, A100-SXM4-40GB, P0, 45, 49 %, 23 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:31.842, A100-SXM4-40GB, P0, 58, 80 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:31.845, A100-SXM4-40GB, P0, 50, 100 %, 63 %, 40537 MiB, 3263 MiB, 37274 MiB
2023/12/04 14:47:31.849, A100-SXM4-40GB, P0, 44, 67 %, 35 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:32.853, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:32.855, A100-SXM4-40GB, P0, 36, 69 %, 2 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:32.857, A100-SXM4-40GB, P0, 50, 86 %, 10 %, 40537 MiB, 36843 MiB, 3694 MiB
2023/12/04 14:47:32.859, A100-SXM4-40GB, P0, 44, 99 %, 50 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:32.864, A100-SXM4-40GB, P0, 45, 60 %, 29 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:32.866, A100-SXM4-40GB, P0, 58, 78 %, 14 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:32.869, A100-SXM4-40GB, P0, 50, 100 %, 68 %, 40537 MiB, 1045 MiB, 39492 MiB
2023/12/04 14:47:32.873, A100-SXM4-40GB, P0, 44, 68 %, 36 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:33.874, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:33.878, A100-SXM4-40GB, P0, 42, 95 %, 52 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:33.881, A100-SXM4-40GB, P0, 52, 91 %, 13 %, 40537 MiB, 36767 MiB, 3770 MiB
2023/12/04 14:47:33.885, A100-SXM4-40GB, P0, 44, 58 %, 26 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:33.891, A100-SXM4-40GB, P0, 46, 62 %, 29 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:33.895, A100-SXM4-40GB, P0, 59, 78 %, 14 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:33.899, A100-SXM4-40GB, P0, 51, 89 %, 62 %, 40537 MiB, 39 MiB, 40498 MiB
2023/12/04 14:47:33.903, A100-SXM4-40GB, P0, 44, 68 %, 38 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:34.907, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:34.913, A100-SXM4-40GB, P0, 39, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:34.914, A100-SXM4-40GB, P0, 47, 67 %, 4 %, 40537 MiB, 35393 MiB, 5144 MiB
2023/12/04 14:47:34.914, A100-SXM4-40GB, P0, 43, 20 %, 8 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:34.917, A100-SXM4-40GB, P0, 46, 60 %, 28 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:34.920, A100-SXM4-40GB, P0, 59, 78 %, 13 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:34.921, A100-SXM4-40GB, P0, 48, 20 %, 0 %, 40537 MiB, 39 MiB, 40498 MiB
2023/12/04 14:47:34.922, A100-SXM4-40GB, P0, 44, 67 %, 36 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:35.923, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:35.924, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:35.926, A100-SXM4-40GB, P0, 48, 85 %, 12 %, 40537 MiB, 36785 MiB, 3752 MiB
2023/12/04 14:47:35.927, A100-SXM4-40GB, P0, 38, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:35.929, A100-SXM4-40GB, P0, 46, 61 %, 28 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:35.930, A100-SXM4-40GB, P0, 60, 79 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:35.931, A100-SXM4-40GB, P0, 46, 11 %, 0 %, 40537 MiB, 39 MiB, 40498 MiB
2023/12/04 14:47:35.932, A100-SXM4-40GB, P0, 44, 67 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:36.934, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:36.935, A100-SXM4-40GB, P0, 35, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:36.936, A100-SXM4-40GB, P0, 53, 97 %, 14 %, 40537 MiB, 36709 MiB, 3828 MiB
2023/12/04 14:47:36.936, A100-SXM4-40GB, P0, 37, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:36.937, A100-SXM4-40GB, P0, 44, 12 %, 6 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:36.938, A100-SXM4-40GB, P0, 58, 83 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:36.939, A100-SXM4-40GB, P0, 47, 83 %, 54 %, 40537 MiB, 39 MiB, 40498 MiB
2023/12/04 14:47:36.940, A100-SXM4-40GB, P0, 44, 68 %, 36 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:37.941, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:37.945, A100-SXM4-40GB, P0, 36, 66 %, 4 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:37.946, A100-SXM4-40GB, P0, 48, 64 %, 4 %, 40537 MiB, 35451 MiB, 5086 MiB
2023/12/04 14:47:37.950, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:37.953, A100-SXM4-40GB, P0, 45, 56 %, 26 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:37.954, A100-SXM4-40GB, P0, 59, 84 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:37.957, A100-SXM4-40GB, P0, 52, 100 %, 69 %, 40537 MiB, 39 MiB, 40498 MiB
2023/12/04 14:47:37.960, A100-SXM4-40GB, P0, 44, 68 %, 36 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:38.963, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:38.964, A100-SXM4-40GB, P0, 38, 99 %, 63 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:38.965, A100-SXM4-40GB, P0, 45, 69 %, 16 %, 40537 MiB, 36839 MiB, 3698 MiB
2023/12/04 14:47:38.966, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:38.967, A100-SXM4-40GB, P0, 45, 56 %, 26 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:38.968, A100-SXM4-40GB, P0, 57, 84 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:38.969, A100-SXM4-40GB, P0, 52, 88 %, 64 %, 40537 MiB, 39 MiB, 40498 MiB
2023/12/04 14:47:38.970, A100-SXM4-40GB, P0, 44, 68 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:39.971, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:39.972, A100-SXM4-40GB, P0, 42, 53 %, 23 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:39.973, A100-SXM4-40GB, P0, 53, 98 %, 14 %, 40537 MiB, 36767 MiB, 3770 MiB
2023/12/04 14:47:39.974, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:39.975, A100-SXM4-40GB, P0, 45, 56 %, 26 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:39.976, A100-SXM4-40GB, P0, 58, 76 %, 13 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:39.977, A100-SXM4-40GB, P0, 53, 86 %, 67 %, 40537 MiB, 39 MiB, 40498 MiB
2023/12/04 14:47:39.977, A100-SXM4-40GB, P0, 44, 68 %, 36 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:40.978, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:40.979, A100-SXM4-40GB, P0, 40, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:40.980, A100-SXM4-40GB, P0, 47, 51 %, 7 %, 40537 MiB, 35447 MiB, 5090 MiB
2023/12/04 14:47:40.981, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:40.982, A100-SXM4-40GB, P0, 45, 58 %, 28 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:40.983, A100-SXM4-40GB, P0, 60, 78 %, 14 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:40.984, A100-SXM4-40GB, P0, 53, 87 %, 68 %, 40537 MiB, 39 MiB, 40498 MiB
2023/12/04 14:47:40.985, A100-SXM4-40GB, P0, 44, 67 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:41.986, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:42.050, A100-SXM4-40GB, P0, 36, 16 %, 8 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:42.051, A100-SXM4-40GB, P0, 45, 64 %, 13 %, 40537 MiB, 34049 MiB, 6488 MiB
2023/12/04 14:47:42.052, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:42.054, A100-SXM4-40GB, P0, 46, 56 %, 26 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:42.055, A100-SXM4-40GB, P0, 59, 82 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:42.057, A100-SXM4-40GB, P0, 53, 86 %, 68 %, 40537 MiB, 6763 MiB, 33774 MiB
2023/12/04 14:47:42.064, A100-SXM4-40GB, P0, 44, 68 %, 38 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:43.065, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:43.066, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:43.067, A100-SXM4-40GB, P0, 51, 96 %, 12 %, 40537 MiB, 36861 MiB, 3676 MiB
2023/12/04 14:47:43.068, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:43.069, A100-SXM4-40GB, P0, 45, 56 %, 27 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:43.070, A100-SXM4-40GB, P0, 59, 79 %, 14 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:43.070, A100-SXM4-40GB, P0, 50, 46 %, 27 %, 40537 MiB, 6763 MiB, 33774 MiB
2023/12/04 14:47:43.071, A100-SXM4-40GB, P0, 44, 68 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:44.072, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:44.073, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:44.074, A100-SXM4-40GB, P0, 47, 83 %, 7 %, 40537 MiB, 35459 MiB, 5078 MiB
2023/12/04 14:47:44.075, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:44.076, A100-SXM4-40GB, P0, 46, 60 %, 28 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:44.077, A100-SXM4-40GB, P0, 59, 78 %, 14 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:44.078, A100-SXM4-40GB, P0, 47, 4 %, 0 %, 40537 MiB, 6763 MiB, 33774 MiB
2023/12/04 14:47:44.079, A100-SXM4-40GB, P0, 44, 67 %, 36 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:45.080, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:45.081, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:45.082, A100-SXM4-40GB, P0, 49, 63 %, 9 %, 40537 MiB, 33887 MiB, 6650 MiB
2023/12/04 14:47:45.083, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:45.083, A100-SXM4-40GB, P0, 45, 54 %, 25 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:45.084, A100-SXM4-40GB, P0, 59, 78 %, 14 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:45.085, A100-SXM4-40GB, P0, 46, 7 %, 0 %, 40537 MiB, 6763 MiB, 33774 MiB
2023/12/04 14:47:45.086, A100-SXM4-40GB, P0, 44, 68 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:46.087, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:46.088, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:46.089, A100-SXM4-40GB, P0, 51, 95 %, 12 %, 40537 MiB, 36897 MiB, 3640 MiB
2023/12/04 14:47:46.090, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:46.091, A100-SXM4-40GB, P0, 45, 52 %, 25 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:46.092, A100-SXM4-40GB, P0, 59, 75 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:46.093, A100-SXM4-40GB, P0, 50, 64 %, 43 %, 40537 MiB, 6763 MiB, 33774 MiB
2023/12/04 14:47:46.095, A100-SXM4-40GB, P0, 44, 67 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:47.096, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:47.102, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:47.107, A100-SXM4-40GB, P0, 44, 74 %, 6 %, 40537 MiB, 36427 MiB, 4110 MiB
2023/12/04 14:47:47.111, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:47.118, A100-SXM4-40GB, P0, 46, 63 %, 30 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:47.125, A100-SXM4-40GB, P0, 59, 79 %, 13 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:47.137, A100-SXM4-40GB, P0, 53, 93 %, 67 %, 40537 MiB, 6763 MiB, 33774 MiB
2023/12/04 14:47:47.148, A100-SXM4-40GB, P0, 44, 68 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:48.153, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:48.154, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:48.154, A100-SXM4-40GB, P0, 51, 94 %, 9 %, 40537 MiB, 35387 MiB, 5150 MiB
2023/12/04 14:47:48.166, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:48.167, A100-SXM4-40GB, P0, 46, 59 %, 28 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:48.168, A100-SXM4-40GB, P0, 59, 84 %, 13 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:48.169, A100-SXM4-40GB, P0, 53, 92 %, 67 %, 40537 MiB, 6763 MiB, 33774 MiB
2023/12/04 14:47:48.170, A100-SXM4-40GB, P0, 44, 66 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:49.171, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:49.172, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:49.173, A100-SXM4-40GB, P0, 51, 98 %, 12 %, 40537 MiB, 36853 MiB, 3684 MiB
2023/12/04 14:47:49.174, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:49.176, A100-SXM4-40GB, P0, 45, 58 %, 27 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:49.180, A100-SXM4-40GB, P0, 59, 83 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:49.183, A100-SXM4-40GB, P0, 54, 88 %, 66 %, 40537 MiB, 6763 MiB, 33774 MiB
2023/12/04 14:47:49.187, A100-SXM4-40GB, P0, 44, 68 %, 38 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:50.191, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:50.192, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:50.193, A100-SXM4-40GB, P0, 51, 94 %, 12 %, 40537 MiB, 36835 MiB, 3702 MiB
2023/12/04 14:47:50.194, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:50.195, A100-SXM4-40GB, P0, 45, 52 %, 25 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:50.196, A100-SXM4-40GB, P0, 59, 83 %, 12 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:50.197, A100-SXM4-40GB, P0, 54, 87 %, 68 %, 40537 MiB, 6763 MiB, 33774 MiB
2023/12/04 14:47:50.198, A100-SXM4-40GB, P0, 44, 67 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:51.199, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:51.200, A100-SXM4-40GB, P0, 34, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:51.201, A100-SXM4-40GB, P0, 51, 93 %, 9 %, 40537 MiB, 35259 MiB, 5278 MiB
2023/12/04 14:47:51.202, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:51.203, A100-SXM4-40GB, P0, 45, 60 %, 28 %, 40537 MiB, 39554 MiB, 983 MiB
2023/12/04 14:47:51.204, A100-SXM4-40GB, P0, 57, 62 %, 6 %, 40537 MiB, 35895 MiB, 4642 MiB
2023/12/04 14:47:51.204, A100-SXM4-40GB, P0, 49, 12 %, 0 %, 40537 MiB, 6763 MiB, 33774 MiB
2023/12/04 14:47:51.205, A100-SXM4-40GB, P0, 44, 68 %, 37 %, 40537 MiB, 6525 MiB, 34012 MiB
2023/12/04 14:47:52.206, A100-SXM4-40GB, P0, 28, 0 %, 0 %, 40537 MiB, 6134 MiB, 34403 MiB
2023/12/04 14:47:52.208, A100-SXM4-40GB, P0, 38, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
2023/12/04 14:47:52.209, A100-SXM4-40GB, P0, 52, 98 %, 11 %, 40537 MiB, 36947 MiB, 3590 MiB
2023/12/04 14:47:52.209, A100-SXM4-40GB, P0, 36, 0 %, 0 %, 40537 MiB, 8175 MiB, 32362 MiB
