file,train_execution,overall_execution,cpu_usage,gpu_usage,num_train_epochs,learning_rate,per_device_eval_batch_size,per_device_train_batch_size,num_dataset,file_size (bytes)
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:50,0:01:51,"13,9","2,793,753,624",6,0.00100,16,2,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:18,0:03:18,"13,9","2,791,556,358",6,0.00100,16,2,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:57,0:00:59,"14,3","2,798,407,555",10,0.00100,16,2,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:13,0:01:14,"14,3","2,798,407,555",10,0.00100,16,2,100,581058
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:52,0:01:52,"14,9","2,793,753,624",10,0.00100,16,2,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:01,0:03:03,"13,6","2,793,753,624",10,0.00100,16,2,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:05:24,0:05:24,"14,2","2,791,556,358",10,0.00100,16,2,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:15,0:00:15,"13,1","2,802,634,239",2,0.00100,2,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:17,0:00:17,"14,3","2,802,634,239",2,0.00100,2,4,100,581059
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:22,0:00:22,"14,1","2,800,833,702",2,0.00100,2,4,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:31,0:00:31,"13,4","2,800,833,702",2,0.00100,2,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:48,0:00:48,"13,8","2,806,155,205",2,0.00100,2,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:31,0:00:33,"12,8","2,802,634,239",6,0.00100,2,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:40,0:00:42,"13,6","2,802,634,239",6,0.00100,2,4,100,581060
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:50,0:00:50,"13,4","2,800,833,702",6,0.00100,2,4,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:20,0:01:22,"12,1","2,800,833,702",6,0.00100,2,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:07,0:02:07,"14,5","2,806,155,205",6,0.00100,2,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:48,0:00:48,"14,3","2,802,634,239",10,0.00100,2,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:58,0:00:58,"16,2","2,802,634,239",10,0.00100,2,4,100,581061
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:34,0:01:34,17,"2,800,833,702",10,0.00100,2,4,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:07,0:02:07,"17,8","2,800,833,702",10,0.00100,2,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:31,0:03:31,"18,4","2,806,155,205",10,0.00100,2,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:15,0:00:16,"13,3","2,802,634,239",2,0.00100,4,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:29,0:00:29,"11,5","2,802,634,239",2,0.00100,4,4,100,581062
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:21,0:00:21,10,"2,800,833,702",2,0.00100,4,4,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:30,0:00:32,"9,6","2,800,833,702",2,0.00100,4,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:47,0:00:49,"9,5","2,806,155,205",2,0.00100,4,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:44,0:00:44,"8,3","2,802,634,239",6,0.00100,4,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:37,0:00:39,10,"2,802,634,239",6,0.00100,4,4,100,581063
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:49,0:00:51,"8,3","2,800,833,702",6,0.00100,4,4,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:15,0:01:16,"9,3","2,800,833,702",6,0.00100,4,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:05,0:02:06,"9,8","2,806,155,205",6,0.00100,4,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:49,0:00:49,"10,3","2,802,634,239",10,0.00100,4,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:05,0:01:05,"9,8","2,802,634,239",10,0.00100,4,4,100,581064
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:19,0:01:19,"10,5","2,800,833,702",10,0.00100,4,4,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:01,0:02:01,"8,9","2,800,833,702",10,0.00100,4,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:22,0:03:22,"9,1","2,806,155,205",10,0.00100,4,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:24,0:00:24,"11,8","2,802,634,239",2,0.00100,8,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:17,0:00:17,9,"2,802,634,239",2,0.00100,8,4,100,581065
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:21,0:00:23,"11,1","2,800,833,702",2,0.00100,8,4,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:29,0:00:31,"9,9","2,800,833,702",2,0.00100,8,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:46,0:00:46,"9,6","2,806,155,205",2,0.00100,8,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:31,0:00:31,"9,6","2,802,634,239",6,0.00100,8,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:38,0:00:38,"9,6","2,802,634,239",6,0.00100,8,4,100,581066
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:50,0:00:50,"9,4","2,800,833,702",6,0.00100,8,4,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:16,0:01:17,"11,6","2,800,833,702",6,0.00100,8,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:04,0:02:04,"11,7","2,806,155,205",6,0.00100,8,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:47,0:00:47,"25,6","2,802,634,239",10,0.00100,8,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:01,0:01:03,"18,4","2,802,634,239",10,0.00100,8,4,100,581067
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:21,0:01:21,"26,3","2,800,833,702",10,0.00100,8,4,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:01,0:02:01,"20,3","2,800,833,702",10,0.00100,8,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:23,0:03:24,"17,8","2,806,155,205",10,0.00100,8,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:14,0:00:15,18,"2,802,634,239",2,0.00100,16,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:18,0:00:19,"17,4","2,802,634,239",2,0.00100,16,4,100,581068
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:21,0:00:22,"14,4","2,800,833,702",2,0.00100,16,4,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:30,0:00:30,"14,9","2,800,833,702",2,0.00100,16,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:48,0:00:48,"12,6","2,806,155,205",2,0.00100,16,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:31,0:00:33,"14,1","2,802,634,239",6,0.00100,16,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:38,0:00:38,"14,8","2,802,634,239",6,0.00100,16,4,100,581069
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:51,0:00:52,"12,9","2,800,833,702",6,0.00100,16,4,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:16,0:01:16,"14,5","2,800,833,702",6,0.00100,16,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:04,0:02:05,"13,5","2,806,155,205",6,0.00100,16,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:50,0:00:50,"14,2","2,802,634,239",10,0.00100,16,4,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:07,0:01:07,"13,7","2,802,634,239",10,0.00100,16,4,100,581070
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:20,0:01:22,"16,4","2,800,833,702",10,0.00100,16,4,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:59,0:02:00,"14,4","2,800,833,702",10,0.00100,16,4,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:03:25,0:03:25,"14,3","2,806,155,205",10,0.00100,16,4,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:15,0:00:15,"14,2","2,812,102,318",2,0.00100,2,8,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:16,0:00:16,"14,4","2,812,102,318",2,0.00100,2,8,100,581071
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:20,0:00:20,"14,2","2,818,839,073",2,0.00100,2,8,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:26,0:00:27,"15,6","2,818,839,073",2,0.00100,2,8,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:39,0:00:39,"13,9","2,813,240,528",2,0.00100,2,8,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:30,0:00:32,"13,6","2,812,102,318",6,0.00100,2,8,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:37,0:00:37,"15,2","2,812,102,318",6,0.00100,2,8,100,581072
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:45,0:00:45,"14,4","2,818,839,073",6,0.00100,2,8,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:03,0:01:04,15,"2,818,839,073",6,0.00100,2,8,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:40,0:01:40,"14,6","2,813,240,528",6,0.00100,2,8,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:45,0:00:46,"13,7","2,812,102,318",10,0.00100,2,8,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:53,0:00:54,"14,4","2,812,102,318",10,0.00100,2,8,100,581073
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:09,0:01:11,"16,7","2,818,839,073",10,0.00100,2,8,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:39,0:01:39,"13,2","2,818,839,073",10,0.00100,2,8,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:43,0:02:43,"13,2","2,813,240,528",10,0.00100,2,8,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:15,0:00:15,13,"2,812,102,318",2,0.00100,4,8,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:28,0:00:29,"15,8","2,812,102,318",2,0.00100,4,8,100,581074
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:21,0:00:21,"13,9","2,818,839,073",2,0.00100,4,8,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:25,0:00:25,"9,9","2,818,839,073",2,0.00100,4,8,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:38,0:00:38,"4,9","2,813,240,528",2,0.00100,4,8,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:31,0:00:32,"4,8","2,812,102,318",6,0.00100,4,8,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:35,0:00:35,"6,1","2,812,102,318",6,0.00100,4,8,100,581075
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:45,0:00:45,"8,1","2,818,839,073",6,0.00100,4,8,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:00,0:01:00,"8,8","2,818,839,073",6,0.00100,4,8,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:35,0:01:37,"8,5","2,813,240,528",6,0.00100,4,8,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:47,0:00:48,"8,2","2,812,102,318",10,0.00100,4,8,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:54,0:00:55,"9,3","2,812,102,318",10,0.00100,4,8,100,581076
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:09,0:01:10,"8,8","2,818,839,073",10,0.00100,4,8,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:33,0:01:33,"9,8","2,818,839,073",10,0.00100,4,8,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:38,0:02:38,"17,6","2,813,240,528",10,0.00100,4,8,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:15,0:00:15,"7,9","2,812,102,318",2,0.00100,8,8,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:16,0:00:16,"8,7","2,812,102,318",2,0.00100,8,8,100,581077
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:19,0:00:20,"9,7","2,818,839,073",2,0.00100,8,8,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:25,0:00:26,"8,3","2,818,839,073",2,0.00100,8,8,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:36,0:00:36,"9,4","2,813,240,528",2,0.00100,8,8,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:31,0:00:31,"8,3","2,812,102,318",6,0.00100,8,8,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:34,0:00:35,"8,3","2,812,102,318",6,0.00100,8,8,100,581078
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:43,0:00:46,"9,2","2,818,839,073",6,0.00100,8,8,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:00,0:01:01,"9,3","2,818,839,073",6,0.00100,8,8,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:35,0:01:35,"9,3","2,813,240,528",6,0.00100,8,8,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:44,0:00:44,"8,7","2,812,102,318",10,0.00100,8,8,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:54,0:00:55,"8,3","2,812,102,318",10,0.00100,8,8,100,581079
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:08,0:01:08,"7,9","2,818,839,073",10,0.00100,8,8,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:39,0:01:41,"12,1","2,818,839,073",10,0.00100,8,8,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:36,0:02:36,"17,3","2,813,240,528",10,0.00100,8,8,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:16,0:00:17,"18,7","2,812,102,318",2,0.00100,16,8,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:17,0:00:20,"18,3","2,812,102,318",2,0.00100,16,8,100,581080
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:20,0:00:22,"16,5","2,818,839,073",2,0.00100,16,8,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:25,0:00:27,"17,2","2,818,839,073",2,0.00100,16,8,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:38,0:00:42,"16,9","2,813,240,528",2,0.00100,16,8,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:33,0:00:34,"16,6","2,812,102,318",6,0.00100,16,8,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:37,0:00:40,"17,7","2,812,102,318",6,0.00100,16,8,100,581081
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:47,0:00:51,"16,4","2,818,839,073",6,0.00100,16,8,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:02,0:01:04,"17,6","2,818,839,073",6,0.00100,16,8,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:39,0:01:40,"18,5","2,813,240,528",6,0.00100,16,8,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:47,0:00:49,16,"2,812,102,318",10,0.00100,16,8,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:52,0:00:54,"17,4","2,812,102,318",10,0.00100,16,8,100,581082
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:07,0:01:08,"16,9","2,818,839,073",10,0.00100,16,8,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:38,0:01:38,"16,7","2,818,839,073",10,0.00100,16,8,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:35,0:02:39,"16,5","2,813,240,528",10,0.00100,16,8,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:20,0:00:25,"17,7","2,790,259,361",2,0.00100,2,16,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:20,0:00:26,"16,4","2,790,259,361",2,0.00100,2,16,100,581083
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:26,0:00:34,"17,8","2,798,117,638",2,0.00100,2,16,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:25,0:00:25,"17,8","2,798,117,638",2,0.00100,2,16,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:35,0:00:35,26,"28,014,431",2,0.00100,2,16,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:29,0:00:29,"16,9","2,790,259,361",6,0.00100,2,16,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:34,0:00:34,"18,5","2,790,259,361",6,0.00100,2,16,100,581084
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:41,0:00:41,"16,7","2,798,117,638",6,0.00100,2,16,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:58,0:00:59,"14,7","2,798,117,638",6,0.00100,2,16,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:33,0:01:33,"16,9","2,796,944,618",6,0.00100,2,16,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:54,0:00:54,"15,9","2,790,259,361",10,0.00100,2,16,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:53,0:00:53,"15,3","2,790,259,361",10,0.00100,2,16,100,581085
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:07,0:01:07,"16,6","2,798,117,638",10,0.00100,2,16,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:01:33,0:01:33,"17,5","2,798,117,638",10,0.00100,2,16,400,293000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:02:29,0:02:31,"14,7","2,796,944,618",10,0.00100,2,16,800,581000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:21,0:00:21,"16,8","2,790,259,361",2,0.00100,4,16,50,4100
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:16,0:00:18,"17,1","2,790,259,361",2,0.00100,4,16,100,581086
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:18,0:00:20,"17,2","2,798,117,638",2,0.00100,4,16,200,143000
https://storage.googleapis.com/training-dataset-tamlops/test_fa9a2823-e86d-4630-9878-33adde1dd4e8.json,0:00:24,0:00:26,"16,1","2,798,117,638",2,0.00100,4,16,400,293000
