timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:02.373, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:48:02.374, GeForce RTX 2080 Ti, P2, 58, 3 %, 0 %, 11019 MiB, 7399 MiB, 3620 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:02.596, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:48:02.597, GeForce RTX 2080 Ti, P2, 58, 24 %, 1 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:02.776, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:48:02.777, GeForce RTX 2080 Ti, P2, 58, 24 %, 1 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:02.973, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:48:02.974, GeForce RTX 2080 Ti, P2, 58, 24 %, 1 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:03.173, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:48:03.174, GeForce RTX 2080 Ti, P2, 58, 24 %, 1 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:03.388, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:48:03.389, GeForce RTX 2080 Ti, P2, 58, 24 %, 1 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:03.635, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:48:03.637, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:03.879, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8412 MiB, 2604 MiB
2023/12/10 20:48:03.881, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:04.100, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8646 MiB, 2370 MiB
2023/12/10 20:48:04.101, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:04.296, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8414 MiB, 2602 MiB
2023/12/10 20:48:04.297, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:04.517, GeForce RTX 2080 Ti, P2, 52, 11 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:04.518, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:04.732, GeForce RTX 2080 Ti, P2, 52, 11 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:04.732, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:04.918, GeForce RTX 2080 Ti, P2, 52, 11 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:04.919, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:05.117, GeForce RTX 2080 Ti, P2, 52, 11 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:05.118, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:05.330, GeForce RTX 2080 Ti, P2, 52, 4 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:05.331, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:05.543, GeForce RTX 2080 Ti, P2, 52, 4 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:05.544, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:05.751, GeForce RTX 2080 Ti, P2, 52, 4 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:05.752, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:05.963, GeForce RTX 2080 Ti, P2, 52, 4 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:05.964, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:06.175, GeForce RTX 2080 Ti, P2, 52, 4 %, 2 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:06.177, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 6519 MiB, 4500 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:06.381, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:06.382, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:06.660, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:06.661, GeForce RTX 2080 Ti, P2, 58, 13 %, 2 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:06.876, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:06.877, GeForce RTX 2080 Ti, P2, 58, 13 %, 2 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:07.076, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:07.077, GeForce RTX 2080 Ti, P2, 58, 13 %, 2 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:07.296, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:07.297, GeForce RTX 2080 Ti, P2, 58, 13 %, 2 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:07.521, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:07.522, GeForce RTX 2080 Ti, P2, 58, 13 %, 2 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:07.730, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:07.731, GeForce RTX 2080 Ti, P2, 58, 3 %, 1 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:07.946, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:07.947, GeForce RTX 2080 Ti, P2, 58, 3 %, 1 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:08.166, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:08.167, GeForce RTX 2080 Ti, P2, 58, 3 %, 1 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:08.371, GeForce RTX 2080 Ti, P2, 52, 6 %, 0 %, 11016 MiB, 8806 MiB, 2210 MiB
2023/12/10 20:48:08.373, GeForce RTX 2080 Ti, P2, 58, 3 %, 1 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:08.579, GeForce RTX 2080 Ti, P2, 52, 6 %, 0 %, 11016 MiB, 8414 MiB, 2602 MiB
2023/12/10 20:48:08.581, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:08.796, GeForce RTX 2080 Ti, P2, 52, 6 %, 0 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:08.798, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:08.997, GeForce RTX 2080 Ti, P2, 52, 6 %, 0 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:08.998, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:09.199, GeForce RTX 2080 Ti, P2, 52, 6 %, 0 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:09.200, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:09.395, GeForce RTX 2080 Ti, P2, 52, 12 %, 3 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:09.396, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:09.618, GeForce RTX 2080 Ti, P2, 52, 12 %, 3 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:09.619, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:09.820, GeForce RTX 2080 Ti, P2, 52, 12 %, 3 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:09.822, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:10.014, GeForce RTX 2080 Ti, P2, 52, 12 %, 3 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:10.015, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:10.241, GeForce RTX 2080 Ti, P2, 52, 12 %, 3 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:10.242, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 9389 MiB, 1630 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:10.461, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:10.463, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 9389 MiB, 1630 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:10.698, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:10.699, GeForce RTX 2080 Ti, P2, 58, 10 %, 1 %, 11019 MiB, 9187 MiB, 1832 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:10.940, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:10.941, GeForce RTX 2080 Ti, P2, 59, 10 %, 1 %, 11019 MiB, 8143 MiB, 2876 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:11.154, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:11.156, GeForce RTX 2080 Ti, P2, 59, 10 %, 1 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:11.347, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:11.348, GeForce RTX 2080 Ti, P2, 59, 10 %, 1 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:11.578, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:11.579, GeForce RTX 2080 Ti, P2, 59, 23 %, 1 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:11.802, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:11.803, GeForce RTX 2080 Ti, P2, 59, 23 %, 1 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:12.010, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:12.010, GeForce RTX 2080 Ti, P2, 59, 23 %, 1 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:12.217, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8408 MiB, 2608 MiB
2023/12/10 20:48:12.218, GeForce RTX 2080 Ti, P2, 59, 23 %, 1 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:12.427, GeForce RTX 2080 Ti, P2, 52, 5 %, 0 %, 11016 MiB, 8666 MiB, 2350 MiB
2023/12/10 20:48:12.428, GeForce RTX 2080 Ti, P2, 59, 23 %, 1 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:12.647, GeForce RTX 2080 Ti, P2, 53, 5 %, 0 %, 11016 MiB, 8414 MiB, 2602 MiB
2023/12/10 20:48:12.648, GeForce RTX 2080 Ti, P2, 59, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:12.863, GeForce RTX 2080 Ti, P2, 53, 5 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:12.864, GeForce RTX 2080 Ti, P2, 59, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:13.068, GeForce RTX 2080 Ti, P2, 53, 5 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:13.070, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:13.282, GeForce RTX 2080 Ti, P2, 53, 5 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:13.283, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:13.514, GeForce RTX 2080 Ti, P2, 53, 9 %, 1 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:13.515, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:13.725, GeForce RTX 2080 Ti, P2, 53, 9 %, 1 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:13.726, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:13.988, GeForce RTX 2080 Ti, P2, 53, 9 %, 1 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:13.989, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7359 MiB, 3660 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:14.220, GeForce RTX 2080 Ti, P2, 53, 9 %, 1 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:14.221, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 7339 MiB, 3680 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:14.435, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:14.436, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:14.662, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:14.663, GeForce RTX 2080 Ti, P2, 59, 9 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:14.850, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:14.851, GeForce RTX 2080 Ti, P2, 58, 9 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:15.056, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:15.057, GeForce RTX 2080 Ti, P2, 58, 9 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:15.337, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:15.338, GeForce RTX 2080 Ti, P2, 58, 9 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:15.582, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:15.584, GeForce RTX 2080 Ti, P2, 58, 9 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:15.809, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:15.810, GeForce RTX 2080 Ti, P2, 58, 3 %, 1 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:16.024, GeForce RTX 2080 Ti, P2, 52, 0 %, 0 %, 11016 MiB, 8390 MiB, 2626 MiB
2023/12/10 20:48:16.025, GeForce RTX 2080 Ti, P2, 58, 3 %, 1 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:16.251, GeForce RTX 2080 Ti, P2, 53, 0 %, 0 %, 11016 MiB, 9386 MiB, 1630 MiB
2023/12/10 20:48:16.252, GeForce RTX 2080 Ti, P2, 58, 3 %, 1 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:16.469, GeForce RTX 2080 Ti, P2, 52, 7 %, 0 %, 11016 MiB, 8414 MiB, 2602 MiB
2023/12/10 20:48:16.470, GeForce RTX 2080 Ti, P2, 58, 3 %, 1 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/12/10 20:48:16.684, GeForce RTX 2080 Ti, P2, 53, 7 %, 0 %, 11016 MiB, 8398 MiB, 2618 MiB
2023/12/10 20:48:16.685, GeForce RTX 2080 Ti, P2, 58, 0 %, 0 %, 11019 MiB, 6327 MiB, 4692 MiB
timestamp, name, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
